IDs,Simulation,Status,infall_mass,time_infall,infall_mass_ratio,time_quench,max_sSFR,time_max_sSFR,time_disruption,infall_relative_velocity,infall_radial_velocity,infall_tangential_velocity,max_stellarmass,time_max_stellarmass,time_closest_approch,distance_closest_approach_hostRvir,distance_closest_approach_pkpc,infall_x,infall_y,infall_z,infall_distance,infall_phi_z,infall_z_away,final_x,final_y,final_z,final_distance,final_phi_z,final_z_away,infall_n_dm,infall_n_star,infall_n_gas,final_n_dm,final_n_star,final_n_gas
148409610,h148,Survivor,17699273.6976331,7.33609179088283,0.000405349321596,-1,1.1464211460263E-08,0.767008023598156,-1,-1,-147.400101118506,173.328110790645,74776108.9763004,9.06001331253359,13.4084760748066,0.471135331893179,124.740087533692,-122.880591249639,196.970556160351,-90.82385341599,249.291018789904,1.94370810140124,232.157359779911,20.9765329055845,125.426582330547,-47.7733687500186,135.846005644574,1.93015396209122,127.168559352776,390397,7512,43483,240591,26111,46997
14840961090,h148,Survivor,2256.4102074602,5.8680648701016,7.0472271785396E-08,0.642427757376236,1,0.642427757376236,-1,-1,-179.810588392931,144.798189221371,2796.66808614233,0.642427757376236,12.3485359539068,0.22045572509424,55.6586954617857,-11.6471748148379,148.567516435203,-95.6303356199824,177.068135788691,2.14132430717454,149.023366023224,106.466290661796,100.093621129399,-9.75235970114227,146.454472645318,1.63743533920845,146.129408532566,1940,1,0,1022,1,0
148409612,h148,Survivor,47961169.5408936,12.5078563558472,0.00059193452605,10.3529544537719,1.1464211460263E-08,0.767008023598156,-1,-1,-56.8747491323426,109.329772757164,74776108.9763004,9.06001331253359,8.91857535317047,0.760843961026305,160.738635697787,84.8354043897125,-329.467902517459,154.151688623693,373.508885748058,1.1453666023573,340.214850685886,-52.3299403171586,-255.495267199716,114.102767706438,284.667693659328,1.15837593637643,260.799260380569,213127,21015,655,212293,21027,342
148409613,h148,Survivor,5419765.11371959,12.5078563558472,6.68904892145301E-05,-1,4.23804511537867E-09,6.47413103005709,-1,-1,-103.690147813551,174.278007638382,5701916.34955817,13.8007974970854,13.8007974970854,1.02528563874892,275.318069661593,-237.744542011795,-282.800977031777,-49.6433358567629,372.777843576456,1.70436449475629,369.457521058274,-178.582915090254,-50.9831217159954,-203.245918089749,275.318069661593,2.4012274030331,185.717894296809,208077,2313,5651,203901,2459,4193
1484096189,h148,Survivor,101132.317154708,5.18118988881848,3.98532243376267E-06,2.59530760628031,4.5746955006949E-09,1.54479292893163,-1,-1,-123.01944160742,82.3455401743087,113507.692371234,2.3697163133881,6.21765085792672,0.147507774749319,22.4033611704266,-61.9184182578974,179.754175001146,32.3597098931787,192.853843037346,1.40220485341679,190.119578028941,-90.0342241599101,-55.1035375423598,173.550523584399,203.131350623626,0.546447729155917,105.558331598028,53543,44,1772,6607,44,0
14840962,h148,Survivor,724848246.212775,11.6458955950201,0.009323152288556,-1,6.08374571463539E-07,0.642427757376236,-1,-1,-115.58053639247,148.17487137578,1042070160.95477,13.8007974970854,13.7567895715346,0.709605415929198,189.397433720566,49.0756751388435,-340.349544551715,-116.393341087547,363.033943614664,1.89717273040448,343.869501943532,-3.39974102417909,127.543414943422,-141.566839167928,190.578201498649,2.40808112073882,127.588717896456,2721171,304685,494230,2232416,435431,367099
1484096217,h148,Survivor,5952005.86908911,13.8007974970854,6.73930525394986E-05,13.8007974970854,1,13.8007974970854,-1,-1,182.929113749565,106.507405577259,5952005.86908911,13.8007974970854,13.8007974970854,0.48610928687097,130.534034075809,8.65951026498078,-125.190852510921,-35.9360178882416,130.534034075809,1.84969806020788,125.489986335327,8.65951026498078,-125.190852510921,-35.9360178882416,130.534034075809,1.84969806020788,125.489986335327,3142,2582,0,3142,2582,0
1484096223,h148,Survivor,977594.327314754,10.7670996630761,1.33216050237798E-05,10.7670996630761,1,10.7670996630761,-1,-1,9.31416192200939,138.147603988236,977594.327314754,10.7670996630761,12.6948675174633,0.339707140489427,87.8039678376877,-169.83498738355,67.6778416151792,-53.9422312619245,190.614735786022,1.85770735479095,182.822901150977,-31.9790535672764,-169.565628394601,61.7503990753867,183.271039681353,1.22713684656005,172.55480926336,16643,420,0,5096,418,0
148409623,h148,Survivor,17967979.4789897,5.8680648701016,0.000561176478059,-1,3.14457330495874E-07,1.17778619870681,-1,-1,-171.930829629803,125.171694974574,52287298.7360205,7.03979277934896,11.4366214679577,0.483314490690956,85.937189965824,-59.0040078307793,162.482539136925,-119.649202718001,210.233156698772,2.17623912678808,172.864248659105,141.391541155546,-69.1743105803689,205.476282884407,258.838088353709,0.653697007647767,157.406013718059,204042,7323,54350,69956,20107,16220
1484096263,h148,Survivor,519483.838274293,13.8007974970854,5.88198371712924E-06,13.8007974970854,1,13.8007974970854,-1,-1,181.017627671462,137.107087607447,519483.838274293,13.8007974970854,13.8007974970854,0.458974584614955,123.24760231121,3.35517194492786,112.683615662943,-49.8108126595835,123.24760231121,1.98684830217002,112.733554976564,3.35517194492786,112.683615662943,-49.8108126595835,123.24760231121,1.98684830217002,112.733554976564,4497,230,0,4497,230,0
1484096290,h148,Survivor,2071054.04539504,4.75020950840088,9.97223074262369E-05,4.75020950840088,1,4.75020950840088,-1,-1,142.150464186337,214.231419104689,2071054.04539504,4.75020950840088,7.20204103710806,0.269396621278382,45.7991204616473,-59.0485359275463,31.9732663456707,-14.4278831614993,68.6817528061114,1.78244150383638,67.1492319836789,63.967107284323,-169.659353282106,8.1231645680964,181.499511770768,1.52602552363593,181.317641089957,32693,863,1460,3531,812,0
14840963,h148,Survivor,485607256.689293,9.06001331253359,0.007877059659637,-1,6.34558070104173E-09,0.935359734708455,-1,-1,-124.05469016321,187.489080344723,689906329.222246,13.8007974970854,10.369699536958,0.732629956988823,148.300062299146,-65.1665269876321,203.398022087626,170.752179289731,273.447871377673,0.896380133880908,213.582376681195,207.016281735396,-159.133083564684,-55.9409286464506,267.036451980213,1.78184762488981,261.11123910769,1550729,204168,222108,1063765,294793,135161
1484096306,h148,Survivor,6768.10564987859,11.214915214603,8.94448076664726E-08,1.54479292893163,6.93459201705357E-05,0.767008023598156,-1,-1,-126.856531452091,87.6038625172694,8487.23983348131,1.73334684537881,13.4318876605858,0.953601832832124,252.561614353158,-9.84421342617861,-344.497373364524,-87.3982234539762,355.54718147659,1.81915496707092,344.637996734307,-35.3433624198005,126.64755431809,-225.750145787886,261.250616468445,2.6141823456796,131.48671522968,7324,3,20,4024,3,0
148409636,h148,Survivor,47489.0199371833,12.0768759754344,5.98558152248189E-07,11.214915214603,2.64820491892187E-08,9.9219740733591,-1,-1,-228.537480871553,63.7042803654886,59980.4164141585,12.9388367362599,13.119012480578,0.125071542839193,32.9556637382124,19.9879549455291,-302.438374665635,54.253258292767,307.915418335421,1.39367636388273,303.098150461687,-34.503059412702,209.817483708925,69.682063000575,223.761988467204,1.25411826518302,212.635457012186,78856,23,696,62603,25,0
1484096380,h148,Survivor,11284.89735327,13.8007974970854,1.27776029956799E-07,13.8007974970854,1,13.8007974970854,-1,-1,269.804157947985,103.086133664904,11284.89735327,13.8007974970854,13.8007974970854,0.427156220817052,114.703475514195,47.4425290526015,7.69029678484367,-104.14870650896,114.703475514195,2.709239169138,48.0617751185483,47.4425290526015,7.69029678484367,-104.14870650896,114.703475514195,2.709239169138,48.0617751185483,3247,5,0,3247,5,0
148409639,h148,Survivor,5714778.98696081,7.03979277934896,0.000137497941447,9.9219740733591,3.6920146084487E-07,1.30236646492817,-1,-1,-148.302979120351,133.396143062791,6384049.52540801,9.49099369294634,12.4631727712358,0.384230170161844,97.5896798933269,-15.646294965878,-34.800890913988,-235.745570003173,238.813488586151,2.98113016776895,38.156369777097,-13.1858221108014,29.9151499242143,185.18180192283,188.045424999154,0.174740758487872,32.6922330183473,135736,2441,7456,46898,2789,0
14840964,h148,Survivor,170421135.559396,10.7670996630761,0.002322316110265,-1,1.51167512017772E-08,0.767008023598156,-1,-1,-89.0129786287045,145.242729717001,198305544.335431,13.8007974970854,12.8766310605172,0.764783017124929,199.27622970846,-279.840624223169,-140.010668645737,158.744784891522,350.875574855951,1.1013139555202,312.911748421562,139.910335555844,182.677331848066,-86.3340225497413,245.763042413005,1.92974455447749,230.099781761038,907955,73477,60705,800481,85749,42203
1484096438,h148,Survivor,110681.707230611,8.19805255170897,2.04323903698625E-06,1.17778619870681,2.17736724341991E-08,0.477443080486768,-1,-1,-90.6268785573313,62.2025520614284,131697.684495803,0.767008023598156,4.97797417104351,0.051640148506758,6.87171241084271,-186.234223530739,167.211168891152,-73.7434091114847,260.923075643812,1.8573260049721,250.28535917237,-51.9164856976568,-19.8928336130703,12.0463612437779,56.887266901899,1.35742243122687,55.5971790323241,3859,49,0,2757,49,0
148409644,h148,Survivor,4512.25115172661,9.9219740733591,6.59695429460314E-08,6.90511141046993,1,6.90511141046993,-1,-1,-89.0526170410396,202.074611463543,4512.84074574876,6.90511141046993,13.8007974970854,1.01726262778158,273.163665260594,142.859214041779,-275.9918481653,59.6309745970175,316.44289914884,1.38122135334954,310.77363995412,-126.525337748401,130.260334827191,-204.06364717157,273.163665260594,2.41439162942624,181.594096604595,52185,2,25,43907,2,0
148409648,h148,Survivor,61738.3553721382,8.19805255170897,1.13972056387648E-06,12.5078563558472,6.5874055204485E-09,8.19805255170897,-1,-1,-129.047707109724,77.1314584960176,1308227.81182483,12.9388367362599,9.26613436403826,0.283359735409087,61.5090487101507,-215.404458924804,-32.1507529022547,-67.8704393429744,228.120907357212,1.87288986629789,217.790614666632,-72.2034674369897,-3.93483152379849,-34.6952315973576,80.2033833740161,2.0181605221048,72.3106050938942,123451,242,10998,38135,568,244
1484096563,h148,Survivor,54985.80958289,8.60883072678898,9.49724750882869E-07,6.47413103005709,1,6.47413103005709,-1,-1,-63.9088844977683,80.4046875639158,54986.0128911735,6.47413103005709,13.1881999663974,0.107861638441013,28.4586730470783,13.7050695348808,-176.697555911658,-203.011706302401,269.48767706877,2.42389921060347,177.228257329664,-103.302974741255,84.8886997231093,42.7793547852307,140.384005951224,1.2611403711426,133.707127450531,5054,2,0,2116,2,0
148409662,h148,Survivor,15901350.7772321,5.8680648701016,0.000496631467994,6.47413103005709,1.39154200162267E-07,0.767008023598156,-1,-1,-119.27556453544,149.364802429327,15942825.6670657,5.18118988881848,12.4058768845383,0.273100989160364,65.1060811114249,-9.53301697608549,169.898592522788,-67.5328062246099,183.076732739203,1.94859691306622,170.16583133488,-6.23296273093001,43.2825649212609,-109.328780536558,117.74978770333,2.76110565208038,43.7290549928572,103846,6759,3352,23972,6228,0
148409669,h148,Survivor,6767.99044185127,12.0768759754344,8.5304684296843E-08,1.30236646492817,0.000137664420681,0.642427757376236,-1,-1,-106.761995207815,151.062416501413,9178.28468909114,1.30236646492817,13.8007974970854,0.978329768332306,262.709096011912,245.147081357165,247.93295914866,-60.1683600300821,353.819269230574,1.74168073077462,348.665805220626,177.980201605664,7.37506745973951,193.092530522979,262.709096011912,0.745122095556261,178.132938513989,26095,3,0,25691,3,0
1484096779,h148,Survivor,2256.06458337826,10.3529544537719,3.17691911287552E-08,10.3529544537719,1,10.3529544537719,-1,-1,221.266795126282,110.506289751055,2256.06458337826,10.3529544537719,13.8007974970854,0.207313008987848,55.6693815783062,-112.621936076463,3.69899251475726,43.5760903799164,120.814977068382,1.20179463006703,112.682665176304,-7.50016128553034,54.6811131555223,-7.26660099875153,55.6693815783062,1.70170124957404,55.1930843062427,3398,1,0,1488,1,0
1484096932,h148,Survivor,0,6.47413103005709,0,7.03979277934896,1,7.03979277934896,-1,-1,120.197142198411,64.1825451920914,13561.4079730254,7.03979277934896,11.9013848004638,0.143955694020457,35.4744470833588,83.6231786128428,-78.8155579769427,-96.7263875355093,150.202271042091,2.27047802158256,114.911827853064,-104.191520371976,45.0458195452884,177.393368836525,210.602483563471,0.56923461379991,113.512108499185,5240,6,0,1229,6,0
1480275869,h148,Zombie,2911.45594300532,0.767008023598156,0.797086337475741,0.935359734708455,2.17737251671872E-08,0.767008023598156,0.935359734708455,0.935359734708455,-26.9294752617603,38.2327119378974,2911.45594300532,0.767008023598156,13.8007974970854,2.18877293054169E-41,5.87747175411144E-39,-1.00854429618221,-3.75852671191205,-1.81452376738798,4.29373743304525,2.00710600490817,3.89148874359391,2.20072214323955,-2.23421064178137,-0.835435898216019,3.24543191018114,1.83114658164915,3.13606044960775,1324,1,305,1586,1,74
1480347728,h148,Zombie,58227.8312409775,0.935359734708455,0.063520127157801,-1,1.85969880150102E-08,0.935359734708455,1.17778619870681,1.17778619870681,-33.511181944951,41.2446855322281,58227.8312409775,0.935359734708455,13.8007974970854,7.01773987536819E-40,1.88446080082734E-37,-0.146194451073825,7.39945066635391,3.81575244415444,8.32665657370356,1.09476263835782,7.40089474194372,0.955920815988065,-6.05496406912334,0.577306877304181,6.15708191559904,1.47689532799577,6.12995713564246,13432,19,3519,2087,19,352
1480384124,h148,Zombie,140092.961215715,1.30236646492817,0.004503340689313,-1,2.30498082712539E-08,1.17778619870681,1.30236646492817,1.30236646492817,-125.404871684185,18.2868875939327,140092.961215715,1.30236646492817,1.30236646492817,0.444352834155111,7.24207159016714,-2.04678855512884,-4.94629185863141,4.8777509547881,7.24207159016714,0.831822460002856,5.35305020900886,0,0,0,0,,,15185,46,4766,40615413,37682333,6307699
1480384163,h148,Zombie,46981.9013087114,1.30236646492817,0.001510250807669,-1,2.17737217724366E-08,1.17778619870681,1.30236646492817,1.30236646492817,-46.2063310099004,8.06637307614233,46981.9013087114,1.30236646492817,13.8007974970854,4.20244402664005E-39,1.1284745767894E-36,18.1142935484513,-17.8541761753386,7.0374035018267,26.3898519455304,1.30085921985441,25.4342139186469,18.1142935484513,-17.8541761753386,7.0374035018267,26.3898519455304,1.30085921985441,25.4342139186469,9674,15,4962,9674,15,4962
14803846,h148,Zombie,16150810.0410842,1.30236646492817,0.519173835660306,-1,2.1773699598945E-08,0.767008023598156,1.30236646492817,1.30236646492817,-82.2254622170283,22.4810400826129,16150810.0410842,1.30236646492817,13.8007974970854,1.56615841920085E-39,4.20557644096899E-37,-15.1534462388918,7.44490503524958,1.70979949366483,16.9698838595732,1.46987014146016,16.8835287750774,-15.1534462388918,7.44490503524958,1.70979949366483,16.9698838595732,1.46987014146016,16.8835287750774,215786,5408,61688,215786,5408,61688
1480456309,h148,Zombie,1738861.86404481,1.30236646492817,0.055896365652442,-1,1.37625073465E-07,0.767008023598156,1.54479292893163,1.54479292893163,-84.3945926677591,42.5685380115763,4213977.56900664,1.54479292893163,13.8007974970854,5.60325870218673E-39,1.50463276905253E-36,-17.8113413966985,9.28478049426758,-2.61045897405347,20.2550123977176,1.70003545453904,20.0860904900998,3.14536101191788,-8.19479452444193,-1.07828080451054,8.84367811979227,1.69302719791602,8.77769634887858,11987,600,8572,3248,1453,3104
148045663,h148,Zombie,16150810.0410842,1.30236646492817,0.519173835660306,-1,2.1773699598945E-08,0.767008023598156,1.54479292893163,1.54479292893163,-82.2254622170283,22.4810400826129,16150810.0410842,1.30236646492817,13.3648848056645,1.07337361492669E-24,2.83985724488587E-22,-15.1534462388918,7.44490503524958,1.70979949366483,16.9698838595732,1.46987014146016,16.8835287750774,6.71684738507156,-6.57745443000476,2.55253315731898,9.74137418911443,1.30567113248428,9.40100768923907,215786,5408,61688,42644,2874,6129
14805124,h148,Zombie,63374173.8211634,1.73334684537881,0.297868734969501,-1,1.16065393898258E-08,1.17778619870681,1.73334684537881,1.73334684537881,-94.9976003422731,42.2037940143982,63374173.8211634,1.73334684537881,13.3648848056645,6.30116517521067E-24,1.66711845020214E-21,-55.2042408217721,-14.2070027722611,41.2746855475261,70.3771752738515,0.944092341634301,57.0030449404175,-55.2042408217721,-14.2070027722611,41.2746855475261,70.3771752738515,0.944092341634301,57.0030449404175,585658,23166,144002,585658,23166,144002
148051272,h148,Zombie,907608.839191946,1.73334684537881,0.004265906448582,-1,5.98665290475783E-08,1.17778619870681,1.73334684537881,1.73334684537881,-59.6973336613014,34.832354983998,907608.839191946,1.73334684537881,13.3786232061698,8.67052822023671E-24,2.29449601575359E-21,-1.33280850859865,45.0442459246133,-23.172985113627,50.6729484884589,2.04575854763367,45.0639597620719,-1.33280850859865,45.0442459246133,-23.172985113627,50.6729484884589,2.04575854763367,45.0639597620719,30956,329,10116,30956,329,10116
148064011,h148,Zombie,176177470.759504,2.16432722582951,0.280784484844296,-1,1.16065393898258E-08,1.17778619870681,2.16432722582951,2.16432722582951,-83.8812081647601,49.7913859700669,176177470.759504,2.16432722582951,13.8007974970854,2.19601995474672E-37,5.89693205511939E-35,-12.2558445044988,-15.3534340492852,7.93235064046075,21.1862183578717,1.18703496703225,19.6451943646328,-12.2558445044988,-15.3534340492852,7.93235064046075,21.1862183578717,1.18703496703225,19.6451943646328,308184,64605,86271,308184,64605,86271
14807012,h148,Zombie,345576643.347184,2.3697163133881,0.27618722648295,-1,1.79833657244251E-08,0.935359734708455,2.3697163133881,2.3697163133881,-128.387849086867,42.5936463201713,345576643.347184,2.3697163133881,13.8007974970854,1.60374622126167E-36,4.30651027555225E-34,-25.5730110642726,-31.2430331435253,19.7807779700916,44.9598175263522,1.11523583970973,40.3745713896857,-25.5730110642726,-31.2430331435253,19.7807779700916,44.9598175263522,1.11523583970973,40.3745713896857,1353068,126553,363967,1353068,126553,363967
148070125,h148,Zombie,22832333.4699638,1.73334684537881,0.107315612607304,-1,1.81618311760078E-08,0.642427757376236,2.3697163133881,2.3697163133881,-120.346918384925,66.393907365452,50143480.6559615,2.3697163133881,13.8007974970854,8.01873110630833E-37,2.15325513777612E-34,-5.06209809259781,-17.4754419555147,25.6767275965876,31.4691952345307,0.616456686112351,18.1938426023654,8.18515980890425,16.3473440856023,-1.37966246902943,18.3340112435557,1.64611906462729,18.2820266860756,288611,8173,47912,118995,18570,43532
148070149,h148,Zombie,7072349.71919062,2.3697163133881,0.005652270462325,2.3697163133881,8.64681045913896E-09,2.16432722582951,2.3697163133881,2.3697163133881,-152.080097686378,46.4321288301719,7072349.71919062,2.3697163133881,13.8007974970854,2.24130348087469E-38,6.01853107621011E-36,-19.989047164463,-9.74885972711854,9.93559456965704,24.3581261999925,1.15064731889365,22.2396554047531,-19.989047164463,-9.74885972711854,9.93559456965704,24.3581261999925,1.15064731889365,22.2396554047531,46741,2658,20764,46741,2658,20764
148070165,h148,Zombie,5434200.00184795,2.3697163133881,0.004343049958837,-1,1.65183987187609E-08,0.477443080486768,2.3697163133881,2.3697163133881,-235.413080693011,126.40589874933,5434200.00184795,2.3697163133881,13.8007974970854,1.44559730839764E-36,3.88183590420405E-34,-28.3228539644188,-32.9347232784021,6.62339463505214,43.9402937018672,1.41948334724322,43.4382326311133,-28.3228539644188,-32.9347232784021,6.62339463505214,43.9402937018672,1.41948334724322,43.4382326311133,39057,2067,14203,39057,2067,14203
148089619,h148,Zombie,13586143.8141843,2.92527696005734,0.004642969632965,-1,1.05990222185709E-06,1.30236646492817,3.02628798672363,3.02628798672363,-153.054868338771,18.1171928786315,17760876.107533,3.02628798672363,13.8007974970854,4.59018952883137E-35,1.23259516440783E-32,-39.3602340405114,8.11620443804986,-41.7940602698591,57.9814131601211,2.37577843435509,40.188316687864,-28.0189646888703,4.8819423269133,-30.9640105879444,42.043616576239,2.39863870362661,28.4410925092456,178943,5090,83664,177974,6470,79919
148097431,h148,Zombie,9090794.35775915,3.02628798672363,0.002876204198641,-1,1.32441736642505E-07,1.54479292893163,3.28891665605218,3.28891665605218,-152.647523086693,29.7231188723123,11566411.5564869,3.28891665605218,13.8007974970854,1.83607581153255E-34,4.93038065763132E-32,-71.385998887301,34.7257211346578,-45.6476626858803,91.5726250259523,2.09264765449631,79.3841076378626,-36.6652099810108,16.0284221825841,-23.7059691150644,46.5104387455026,2.10562235267793,40.0155962171597,102891,3434,34032,104008,4343,33884
148102421,h148,Zombie,58972752.7917144,2.92527696005734,0.020153525836993,3.45726836715765,4.34364345455431E-08,1.17778619870681,3.45726836715765,3.45726836715765,-184.930179644851,27.4619019101555,94038213.449183,3.28891665605218,13.8007974970854,9.18037905766273E-35,2.46519032881566E-32,-18.4107303862156,-54.4341167149014,11.4148340289812,58.5860605587594,1.37470329354257,57.4632757148897,-1.99335931861606,39.2459432678006,8.83394864898946,40.2772416270717,1.34967012574799,39.296533490278,470523,22446,122072,167690,33186,36631
148102429,h148,Zombie,6539458.37731391,3.28891665605218,0.001463137895899,-1,7.767361590782E-09,0.767008023598156,3.45726836715765,3.45726836715765,-128.537275107137,60.6233635493131,7062523.15215488,3.45726836715765,13.3607182415768,2.89180264801088E-19,7.65042453087352E-17,-73.815599515463,-36.2778040398007,-39.2642610585826,91.1400241071612,2.01618923884102,82.2485367515885,-50.931025285945,-33.7874121317291,-25.2909421187851,66.1452213579531,1.96313971307034,61.1192159245918,122674,2613,27843,118651,2802,28550
14810249,h148,Zombie,107216656.385526,3.28891665605218,0.023988646150487,-1,6.67482901153086E-07,0.642427757376236,3.45726836715765,3.45726836715765,-145.090169795748,46.1276720487929,114282296.931361,3.45726836715765,13.8007974970854,1.68279127760507E-33,4.51876851370834E-31,-66.662677995233,-6.2573044189503,-58.3072241215396,88.7851275881664,2.28726125948422,66.9557054782305,-48.763618128376,3.60088405211354,-36.322982954287,60.9115416782753,2.20970967152755,48.896388608228,552202,41490,147494,535957,44458,139141
14811066,h148,Zombie,184822816.668119,3.28891665605218,0.041352242263977,-1,1.46473729059267E-08,0.935359734708455,3.73336517336249,3.73336517336249,-111.523200810138,84.2662149444341,226705000.762993,3.73336517336249,13.8007974970854,1.17508851938083E-32,3.15544362088405E-30,88.7133496683309,33.6274716666994,41.8645374242096,103.699106812997,1.15522614320639,94.8728900164332,16.949864578346,31.8423644157901,38.5032546004641,52.7611096892437,0.752816955424655,36.0726223168243,925807,73485,219560,833191,89411,225221
14812803,h148,Zombie,614561634.746429,4.28219175154439,0.041018169646694,-1,5.48587524983576E-07,0.767008023598156,4.31922912798612,4.31922912798612,-158.509160945474,87.0738720648267,625638547.725681,4.31922912798612,13.3648848056645,6.52474486234246E-17,1.72627160856945E-14,60.3757454458864,55.4739885583203,40.9283344943451,91.6390888714861,1.10780635707219,81.991426653737,52.4955658835515,53.164829274403,38.5755564586634,84.0854152948432,1.09419003627586,74.7146806806448,1688605,241272,318765,1544220,245345,299288
14812806,h148,Zombie,848452.9056368,3.02628798672363,0.000268439006923,-1,3.29885838198064E-09,2.3697163133881,4.31922912798612,4.31922912798612,-74.709819133535,142.724671746109,408791287.935229,4.31922912798612,13.8007974970854,5.31784358751133E-31,1.42799077246652E-28,88.0672797951056,28.8030198026981,26.4623729859741,96.362424753183,1.29260913756028,92.6577558559673,6.67704536759629,-33.2087366742016,-34.7829168506123,48.5515646604104,2.36944199635137,33.8733394624357,17400,334,6284,635164,155976,176046
148153610,h148,Zombie,118691375.906155,4.28219175154439,0.007921911680229,-1,5.48587524983576E-07,0.767008023598156,5.18118988881848,5.18118988881848,-177.878709766051,173.083936319824,615746244.344944,3.88824874757336,13.8007974970854,1.20387804473224E-29,3.23275160459768E-27,59.5983802859682,-0.232788268476725,60.0193977756026,84.5833862672501,0.781882301982406,59.598834913854,-21.7911497049809,15.7191834135738,-81.7144241265469,86.0185680128869,2.82391253012836,26.8690701858933,555515,46176,100842,294639,52121,77390
148153614,h148,Zombie,26242152.2313651,5.18118988881848,0.001034124807384,-1,5.94763097902513E-08,1.17778619870681,5.18118988881848,5.18118988881848,-242.775803001251,84.3667024192477,26242152.2313651,5.18118988881848,13.3705152976748,7.53561002678252E-17,1.99389887410993E-14,-25.2778469469395,-79.4241993024625,-74.2261710445891,111.609575973797,2.29835976522598,83.3497029455426,-25.2778469469395,-79.4241993024625,-74.2261710445891,111.609575973797,2.29835976522598,83.3497029455426,300675,11001,30939,300675,11001,30939
148192016,h148,Zombie,21608485.3727334,5.8680648701016,0.000674876868144,-1,8.90524478330867E-09,1.30236646492817,6.47413103005709,6.47413103005709,-186.724631128488,30.0701684386726,22622112.7048268,6.47413103005709,13.3705152976748,6.93160916146765E-16,1.83408213186446E-13,-56.4452031655146,178.269793277826,-20.3960135439938,188.101508564397,1.67944082151794,186.992460157396,-12.4173128603506,45.7608594424801,3.08113028721527,47.5156740395529,1.50590629405271,47.4156716243295,233844,8865,31078,214803,9414,22578
14824322,h148,Zombie,3856337967.50524,7.76707217129583,0.082478120841945,-1,5.85507642900197E-08,0.767008023598156,8.19805255170897,8.19805255170897,-190.630090081515,62.7690509368544,4337914298.62704,8.19805255170897,13.8007974970854,1.97147139087724E-25,5.29395592033938E-23,-65.3403688837898,-122.939694121102,-162.94173921635,214.32112022689,2.43452369188558,139.224754251748,-17.9154424301869,-87.5810244916829,-77.0019999917313,117.986045493561,2.28185531519099,89.3946247180562,3672032,1545312,507625,2823507,1743982,390934
